cluster_id,event_id,n_pixel_triggered,n_tile_triggered,n_pixel_time_samples,n_tile_time_samples,pixel_charge,tile_charge,charge_ratio_pixel_over_tile,pixel_centroid_x,pixel_centroid_y,tile_centroid_x,tile_centroid_y,pixel_width_x,pixel_width_y,tile_width_x,tile_width_y,pixel_span_x,pixel_span_y,tile_span_x,tile_span_y,pixel_time_mean,pixel_time_width_moment,pixel_time_gauss_mean,pixel_time_gauss_sigma,pixel_time_gauss_amp,pixel_time_gauss_baseline,pixel_time_gauss_success,tile_time_mean,tile_time_width_moment,tile_time_gauss_mean,tile_time_gauss_sigma,tile_time_gauss_amp,tile_time_gauss_baseline,tile_time_gauss_success,pixel_time_min,pixel_time_max,tile_time_min,tile_time_max,dominant_segment_id,drift_length,matched_tile_global_rows
3060,9,4,1,13,11,5842.904251098633,7657.272852897644,0.763052899295286,-968.7025350822558,-345.2802866477221,-965.0,-345.0,0.1864075054604277,0.11927297611283276,0.0,0.0,1.0,0.5,0.0,0.0,-0.9246949487013684,1.4527000279617157,-1.041305967578395,1.4746096992014779,1465.570434074973,75.77972105749485,True,-0.9299108278588365,1.6895100390049143,-0.9181410111003858,1.594185104929246,1844.4165522688588,26.44805243603669,True,-3.65185546875,2.34814453125,-5.65185546875,4.34814453125,88076,-3.027967589445248,10169
3061,9,4,1,14,11,3548.277069091797,6758.0762939453125,0.5250424698920261,-863.8500061963564,-573.7487527279513,-865.0,-575.0,0.20000464711728863,0.23073987983834912,0.0,0.0,0.5,1.0,0.0,0.0,183.7361828353541,1.762002270633153,184.2975095072487,1.0223136573672953,417.75718773759843,354.1167140265534,True,183.70523114316893,2.3775394438525908,183.72856061341201,2.5739259331472635,1030.7136769954445,28.993983905946703,True,180.84814453125,186.84814453125,178.84814453125,188.84814453125,88408,-27.250239311350033,10450
3062,9,4,1,12,7,3959.8014221191406,5004.2612380981445,0.7912859128881233,-837.2883895338479,-364.53280497049616,-835.0,-365.0,0.13312028626343192,0.24783832211897042,0.0,0.0,0.5,0.5,0.0,0.0,202.18943806501466,1.148417276515971,201.92259617078176,0.942966513969054,997.6866281390342,325.55101348177897,True,202.13534387563686,1.2662367226749947,202.13027706934963,1.3302019368246756,1533.9726283571586,-10.036258373102358,True,200.34814453125,204.34814453125,199.34814453125,205.34814453125,88637,-3.46875,10580
3063,9,3,1,6,8,1589.298828125,4401.058776855469,0.3611173830449374,-835.7334494965872,-510.70016055103656,-835.0,-515.0,0.24050110500080824,0.14978569293744584,0.0,0.0,1.0,0.5,0.0,0.0,225.75714712550527,0.9478843880420379,225.74210096017083,48.76673718687298,648825.4235447,-648256.0886260765,True,226.12109587392715,2.00522044516107,226.35408878058564,1.912960396562935,534.8105673003209,242.69265778582525,True,224.34814453125,227.34814453125,222.34814453125,229.34814453125,88114,9.4921875,10556
3064,9,3,2,6,10,2576.161895751953,3305.870901107788,0.7792687533226687,-954.2936206970712,-407.44391103770505,-955.0,-405.0,0.1410942356109902,0.24362682181704756,0.0,0.0,0.5,0.5,0.0,0.0,243.0536311593078,0.9587849504318782,242.86530493097374,88.53280459571079,2463520.3731839363,-2462643.278209546,True,242.84953686502445,1.282824736525751,243.31704059038955,6.526876029533307,3661.178325597093,-3146.000150751715,True,241.84814453125,244.84814453125,239.84814453125,246.84814453125,83001,-17.87584612909047,10192;10193
3065,9,2,1,9,9,2750.0372467041016,4460.6937828063965,0.6165043781539171,-937.0497445641175,-352.25,-935.0,-355.0,0.24500097620368017,0.0,0.0,0.0,0.5,0.0,0.0,0.0,255.17459257169043,1.1883763292832397,254.99298573305512,0.6384880394355952,666.9618971163454,336.6284027085337,True,255.0695030253537,1.7423528098746923,255.0374705545768,2.0398935573142345,1018.7189170918524,-67.1549191953833,True,253.34814453125,257.34814453125,251.34814453125,259.34814453125,87844,657.8079223632812,10270
3066,9,6,1,30,13,9267.757675170898,15346.780548095703,0.6038893725056154,-808.8534085471412,-493.6017410153179,-805.0,-495.0,0.2417401231029719,0.2782795551886766,0.0,0.0,1.0,1.0,0.0,0.0,306.04497039721093,2.113571787129952,305.9861716020414,3.293279082815202,2202.887574008276,-655.6811321868311,True,305.9288849169345,2.7517974594641545,305.9258875644441,3.136544858336405,2127.334919554775,-57.83235988857558,True,301.84814453125,310.84814453125,299.84814453125,311.84814453125,86730,489.83963494215294,10692
3067,9,3,1,13,10,4119.904037475586,5959.235557556152,0.6913477404415835,-992.2302023100337,-523.5847419727372,-995.0,-525.0,0.09750331509816662,0.2351994856639822,0.0,0.0,0.5,0.5,0.0,0.0,337.3781643702489,1.6034297346246738,337.4410424082195,88.42631855826488,595129.6745469425,-594331.7180749868,True,337.341525239454,1.9003601753004082,337.30531107684607,2.2760196370680843,1283.9461606598582,-116.94525405318895,True,334.84814453125,339.84814453125,332.84814453125,341.84814453125,88115,8.005548585481725,10031
3068,9,2,2,6,15,1315.4747619628906,3296.1068115234375,0.3990995550762772,-1029.75,-365.87629898516144,-1026.8114439487103,-365.0,0.0,0.21725114252383473,3.8513777155433844,0.0,0.0,0.5,10.0,0.0,345.30906789604654,0.9323887874651879,345.3803064531537,0.2379084396337835,2201.0040624990907,204.1866223772642,True,345.1185767788298,1.968862834414516,344.7857677589063,3.420763490347926,299.3829312432891,-27.03874070685593,True,343.84814453125,346.84814453125,341.84814453125,348.84814453125,88138,5.89166259765625,9916;9949
3069,9,5,1,20,13,5016.9569091796875,10613.341354370117,0.47270286912178894,-832.281919769115,-465.7934083931689,-835.0,-465.0,0.25500386064916375,0.19784903710470308,0.0,0.0,1.0,1.0,0.0,0.0,355.8780491770203,2.007645699760633,355.50186517870077,2.1939446015209025,847.3542114217585,67.35084671479856,True,356.3449169720069,2.6208369957373945,356.2524507000942,2.728635989071826,1528.0976020342266,25.83130373564596,True,352.34814453125,360.34814453125,350.34814453125,362.34814453125,86750,506.2586030969848,10565
3070,9,2,1,9,9,3900.772720336914,4729.096953392029,0.8248451572850533,-1011.75,-397.0728973316534,-1015.0,-395.0,0.0,0.23913590077153354,0.0,0.0,0.0,0.5,0.0,0.0,357.6203511543642,1.139801110150199,357.51502857570193,1.5208904309187774,1360.4095231972497,-151.03445526891483,True,357.70949787956124,1.3793684860220128,357.7676614196324,1.4425940635327472,1355.3414672250506,-18.28689531711127,True,355.84814453125,359.84814453125,353.84814453125,361.84814453125,87873,652.1861267089844,9977
3071,9,4,1,14,7,5107.085189819336,5282.706130981445,0.966755496745854,-961.9002653459753,-473.02357973541126,-965.0,-475.0,0.22924440840853083,0.24888550797090273,0.0,0.0,0.5,0.5,0.0,0.0,368.13075107168174,0.8857935559273523,368.1506201100955,3.161894642330646,10611.290811979783,-8663.825314000453,True,368.19744002687037,1.1063232858641763,368.18317776402733,1.0332105619565717,1961.543011287527,29.3110938048011,True,366.34814453125,369.34814453125,365.34814453125,371.34814453125,88539,-20.42095947265625,10149
3072,9,4,1,18,12,4062.8711853027344,6861.126091003418,0.5921580701789074,-862.4440075479732,-418.5269908444288,-865.0,-415.0,0.2436490207573752,0.24853871794354573,0.0,0.0,0.5,0.5,0.0,0.0,376.05555876818386,1.6766295268252505,376.01343042511735,1.7714868774402832,895.0427082862038,22.341641990300904,True,376.1988200775903,2.552248016423842,376.05223515822973,2.770024629672605,982.6615130471746,20.152474342575555,True,372.34814453125,379.34814453125,370.34814453125,381.34814453125,87621,654.4740600585938,10467
3073,9,6,3,27,16,7344.533905029297,13268.866889953613,0.5535162848449505,-834.4949207497535,-457.6366298220984,-835.046219926811,-455.0,0.291681060427452,0.20936162903779354,0.6782794309689657,0.0,1.5,0.5,10.0,0.0,384.76350865833473,2.07540244901521,385.06916934517164,1.971405470746128,1248.9606373689937,127.01618155314699,True,385.02185462040313,2.852367130539285,385.1530345180941,3.034173926997378,1741.3330384606995,25.453140426176105,True,379.84814453125,388.84814453125,377.84814453125,390.84814453125,86752,517.5002933795085,10530;10566;10567
3074,9,2,1,7,5,2867.7984924316406,3175.8340454101562,0.9030064075848985,-850.75,-351.3900262956992,-855.0,-355.0,0.0,0.2245123256357348,0.0,0.0,0.0,0.5,0.0,0.0,391.4139256215598,0.812587655130668,391.38572438390105,0.23311076999517058,8000.980723528116,297.2658365255999,True,391.5242536499772,0.846101312267521,391.5484808721301,0.851002323231938,1467.5392759503627,11.166160037026648,True,389.84814453125,392.84814453125,389.84814453125,393.84814453125,87689,613.4324340820312,10503
3075,9,2,1,5,6,2497.0418395996094,3045.9851570129395,0.819781355089841,-865.25,-464.8603411339983,-865.0,-465.0,0.0,0.2073533244178232,0.0,0.0,0.0,0.5,0.0,0.0,394.18882932249596,0.6599426887109475,,,,,False,394.2981605173015,0.9559277048035361,394.15097457690933,0.8425877055551309,1393.5199887340957,18.060728487211556,True,393.34814453125,395.34814453125,392.34814453125,397.34814453125,88486,-18.056640625,10456
3076,9,4,1,19,10,6364.373474121094,7931.959053039551,0.8023709441215845,-879.3920230957614,-394.5537512217224,-875.0,-395.0,0.2254794628143546,0.24415324319646617,0.0,0.0,0.5,0.5,0.0,0.0,403.6311595946079,1.4115744468267475,403.6919522663036,0.839170125408756,1266.8162671691102,616.6989295602141,True,403.6828196628986,1.7793712006714077,403.6727769501509,1.697185156611802,1738.6084818108143,55.73803850069858,True,401.34814453125,406.34814453125,399.34814453125,408.34814453125,88356,4.092672459835051,10432
3077,9,4,1,18,11,5286.063217163086,7460.724945068359,0.7085187104581903,-1028.3872726151176,-556.0844492625482,-1025.0,-555.0,0.22314241348869648,0.2353047429506486,0.0,0.0,0.5,0.5,0.0,0.0,520.5167562300479,1.535799103332224,520.5050420471579,72.59736789479541,1070340.1236666865,-1069176.4377429371,True,520.64986160201,2.1636827357304,520.7862945136623,2.083115395597471,1290.357463837256,71.28565616164774,True,517.34814453125,523.34814453125,515.34814453125,525.34814453125,88555,-17.890499679956555,9927
3078,9,3,1,8,9,1490.3424835205078,2611.286117553711,0.5707312092313658,-995.9367529781204,-405.8078250615318,-995.0,-405.0,0.2418673484027153,0.15990244846384638,0.0,0.0,0.5,0.5,0.0,0.0,579.1368762884533,1.2644641027547625,578.8851991388883,0.11365135424388145,342.00394383444416,233.2082138001736,True,578.920864994504,1.9439937062696466,578.8621833704708,1.5226349557006942,438.23937168112764,104.78405419777421,True,576.84814453125,580.84814453125,574.84814453125,582.84814453125,88441,-29.19677734375,10042
3079,9,4,1,6,8,1127.6272735595703,3299.0320739746094,0.3418054896935352,-1017.0289718674708,-378.6001565578033,-1015.0,-375.0,0.2483155872982091,0.2290603936279611,0.0,0.0,0.5,0.5,0.0,0.0,596.9131698455993,0.9746847503288358,,,,,False,596.191958250471,2.0577703090979385,594.6050066051473,171.79422606622788,678310.5772779929,-677780.0677853426,True,595.34814453125,598.34814453125,593.34814453125,600.34814453125,88417,2.25653076171875,9979
3080,9,4,2,8,16,2454.8599853515625,5136.4108543396,0.4779329487004578,-1029.7270883176375,-359.1790422763051,-1026.3686390929236,-355.0,0.2042342308845166,0.17448169902742122,3.4370362178127754,0.0,1.0,0.5,10.0,0.0,609.1674798175048,1.07208121643195,608.3980683332555,0.23280161167854027,2930.8440324021562,455.64966126034767,True,608.9282507661111,1.847917759392016,608.6746449766645,1.931563271622774,884.4638273867947,132.44636481016835,True,607.84814453125,610.84814453125,605.84814453125,612.84814453125,88254,-0.07131696041077931,9917;9950
3081,9,4,1,14,11,3257.432098388672,4976.911827087402,0.654508701693233,-1000.5716894916209,-547.8230203012407,-1005.0,-545.0,0.23950076574228024,0.17657345844461778,0.0,0.0,0.5,0.5,0.0,0.0,619.1338172672235,1.594123668572801,618.9023499840711,1.61381341440108,669.6753768049049,91.3880355011255,True,619.4642865562529,1.9196465144529848,619.3878487905429,2.346128626225884,1056.575643283416,-102.15255259761078,True,616.34814453125,622.34814453125,614.34814453125,624.34814453125,88533,-29.595458450631675,9990
3082,9,3,1,12,10,4676.299514770508,6440.550424575806,0.7260714079540032,-748.6616371992563,-409.198975549373,-745.0,-405.0,0.19071815806723097,0.15135630397084524,0.0,0.0,0.5,0.5,0.0,0.0,641.3566518592986,1.422603170643237,641.3890121557085,2.066131337916707,1391.116791129697,-250.1338923518991,True,641.4125672048191,1.7301119293190692,641.4711171119229,1.8749319933717044,1481.6053243550646,-47.32832511254338,True,638.84814453125,643.84814453125,636.84814453125,645.84814453125,87664,652.5401122446914,10878
3083,9,4,1,21,12,6902.427825927734,8677.888900756836,0.7954040325782166,-806.3496376693292,-475.4184765087685,-805.0,-475.0,0.19972773847232989,0.23633434024158081,0.0,0.0,0.5,0.5,0.0,0.0,652.4115397869184,1.6759756926382465,652.6067720073208,2.0016387034403462,1578.1596137957213,-68.55991661313243,True,652.3727860995436,2.113106576440056,652.4204276622357,1.9787542087123295,1612.7883485056238,58.655921704507115,True,648.34814453125,655.34814453125,646.34814453125,657.34814453125,87616,654.0198003266216,10697
3084,9,2,1,7,8,5827.224594116211,6421.742156982422,0.907421140816159,-870.25,-565.064359415672,-875.0,-565.0,0.0,0.24157372707800026,0.0,0.0,0.0,0.5,0.0,0.0,653.4932322581939,0.7696304239946382,653.4802542511188,0.9272650722880126,3010.603106071244,-230.09424606128792,True,653.4893159839964,1.0297431841025781,653.4702171805573,0.9294701264499369,2615.4778361642047,41.031340734958924,True,652.34814453125,655.34814453125,650.34814453125,657.34814453125,88461,-29.612269341258216,10413
3085,9,5,1,17,10,4389.183853149414,7755.887054443359,0.5659164222401671,-774.8192191272065,-430.98544209192636,-775.0,-435.0,0.21608853665205596,0.2495757746908125,0.0,0.0,1.0,0.5,0.0,0.0,659.6651163014095,1.5675350725239998,659.3898524613497,124.4377946043997,1551206.0085841774,-1550317.8823486662,True,659.5242818716689,2.2717063671799065,659.4524638104906,2.981151289216375,1359.843741754146,-144.18625892590904,True,657.34814453125,662.34814453125,655.34814453125,664.34814453125,87642,653.4630072260766,10789
3086,9,4,1,17,11,4422.468688964844,6818.594932556152,0.6485894429436286,-905.410879049518,-335.4133499747377,-905.0,-335.0,0.23357537581088866,0.2345032475724803,0.0,0.0,0.5,0.5,0.0,0.0,660.0352922456684,1.4671744266282176,659.9350963348016,1.839870341268399,1225.3247910423688,-126.81568374053441,True,660.0142967581259,2.069363193362614,659.9264937176374,1.9864278648557339,1258.5174258279958,53.7161889628726,True,657.34814453125,663.34814453125,655.34814453125,665.34814453125,87624,654.5619984286366,10368
3087,9,3,2,10,13,39975.640884399414,40157.002405166626,0.995483688773944,-740.0136743553074,-494.24732029595305,-740.2800137120599,-495.0,0.24962574387856287,0.036505769539900625,4.9921530746821485,0.0,0.5,0.5,10.0,0.0,660.9366550445919,1.0854916774269114,661.1426105206324,0.2336302786816739,11034.020052704422,3038.5061252335045,True,660.9449993440503,1.1111297092499879,661.2630955008109,0.7416623458957239,7724.926524037256,901.0487325438136,True,657.84814453125,662.84814453125,657.84814453125,664.84814453125,82249,-27.93833809183083,10871;10883
3088,9,2,1,5,7,1298.4043884277344,2932.253791809082,0.44280082169377,-1005.75,-481.41320786868556,-1005.0,-485.0,0.0,0.2344506897876268,0.0,0.0,0.0,0.5,0.0,0.0,666.3169571713701,0.8358228426152797,,,,,False,666.4792459025074,1.4602446609741884,666.4718218653078,3.472038782396635,1890.7037859450895,-1198.263729895426,True,665.34814453125,667.34814453125,663.34814453125,669.34814453125,88094,-11.84820556640625,9996
3089,9,4,1,18,10,5563.809585571289,6437.1123514175415,0.8643331484413288,-1004.4492467909064,-403.40580881514563,-1005.0,-405.0,0.24479401905826442,0.2315772456346382,0.0,0.0,0.5,0.5,0.0,0.0,704.4688403149808,1.2913983584258173,704.5660192753452,1.2448115723172706,1484.559925912872,166.66744823185422,True,704.6859931350059,1.5839631692823304,704.7121641704019,1.5809481623592598,1608.4982405399828,7.380992661932404,True,701.84814453125,706.84814453125,699.84814453125,708.84814453125,88385,-25.605344858481864,10005
3090,9,2,1,8,9,2902.240203857422,4910.3017578125,0.5910512931796572,-893.6248799048149,-327.75,-895.0,-325.0,0.21657564353689324,0.0,0.0,0.0,0.5,0.0,0.0,0.0,792.2736891705182,1.1288726436368257,792.2757638504089,85.19307314628524,2167227.9850548,-2166348.18582517,True,792.1297335787305,1.8881175583299368,792.0615858394823,1.761017511676925,917.9731715143008,100.11876599015083,True,790.34814453125,794.34814453125,788.34814453125,796.34814453125,88707,-28.854614257812496,10393
3091,9,4,1,16,10,3522.4759521484375,6468.409515380859,0.5445660086567717,-1008.6174957412851,-534.5023528975115,-1005.0,-535.0,0.22066887134314364,0.24998892750139975,0.0,0.0,0.5,0.5,0.0,0.0,852.1389012018533,1.721939025118032,847.8481450000547,3.1080551475303104,280.8650568088465,475.39148021032827,True,852.1235606592398,2.3469635224156957,851.9674544525384,3.213523117158571,1085.2991311049568,-121.7460282081335,True,849.84814453125,854.84814453125,847.84814453125,856.84814453125,88143,-0.1681994620857633,9991
3092,9,2,1,5,7,1057.5752563476562,3573.4029655456543,0.2959574575116987,-986.75,-482.084580951761,-985.0,-485.0,0.0,0.23525743898803858,0.0,0.0,0.0,0.5,0.0,0.0,864.8854394944102,0.878647491642926,,,,,False,865.7113055163146,1.5076697733272206,866.0647977848608,2.3705640453568897,987.397833952461,-169.76596772489893,True,863.84814453125,865.84814453125,861.84814453125,867.84814453125,88095,-8.996929569228334,10067
3093,9,2,1,3,6,833.3562164306641,3696.985321044922,0.22541507311019643,-986.75,-482.1209356394077,-985.0,-485.0,0.0,0.21880258481345616,0.0,0.0,0.0,0.5,0.0,0.0,867.4716452018462,0.48450756894220603,,,,,False,866.9414763561708,1.6040495452344885,865.8534287395736,1.6283570261137577,451.9735735866291,362.8975407039056,True,866.84814453125,867.84814453125,864.84814453125,869.84814453125,88095,-8.985116181228282,10067
3094,9,4,1,17,10,4959.736083984375,6902.625457763672,0.7185289299459168,-754.4083535775322,-577.0525607065692,-755.0,-575.0,0.23259607315872752,0.24441229945512538,0.0,0.0,0.5,0.5,0.0,0.0,873.2694059868417,1.3011326509210142,873.4205916136528,1.3812305857385818,1351.568146581358,78.11072760739613,True,873.2545361669621,1.952743089556845,873.3592347612519,1.890237226187457,1319.5353963007046,71.13134830404945,True,870.34814453125,875.34814453125,868.34814453125,877.34814453125,88482,-11.774036340440226,10842
3095,9,3,1,6,7,2175.0914306640625,3395.8808670043945,0.6405087562988551,-766.7031167772615,-548.2962991198006,-765.0,-545.0,0.1457517574333754,0.1449343003087673,0.0,0.0,0.5,0.5,0.0,0.0,872.960182324426,0.7748805467703013,872.992007903833,0.47539303876085554,1220.3803198823225,185.40760893592926,True,872.90359872568,1.1374963776083866,872.9291469254462,0.9514703811808063,1219.5570301175735,69.75991195714641,True,871.34814453125,874.34814453125,870.34814453125,876.34814453125,88794,-61.28378295898437,10809
3096,9,3,1,11,10,2689.500717163086,5927.794540405273,0.4537101781836064,-839.2901139302188,-418.6136088751811,-835.0,-415.0,0.13582281734604654,0.22269491121282356,0.0,0.0,0.5,0.5,0.0,0.0,907.4921721914586,1.6438020175604753,907.9683247234921,1.1863550715525597,189.089341081787,356.4224309442199,True,907.6716459288355,2.3144554993097834,907.7698759158848,3.3931724766835925,1118.2002347158366,-223.0196276444593,True,904.84814453125,909.84814453125,902.84814453125,911.84814453125,87876,651.9100863052048,10574
3097,9,5,1,18,11,5051.396713256836,7999.614074707031,0.6314550509665471,-977.3130414573751,-417.6575556293011,-975.0,-415.0,0.2084211648152239,0.2329560955152137,0.0,0.0,1.0,1.0,0.0,0.0,943.4472882574977,1.8820618740211335,942.3758441082756,1.3664646605679338,555.8732463532638,467.1996121650867,True,943.4487864903191,2.2412732622889493,943.2642555809937,2.504573336403579,1356.187047712413,-22.542912790085055,True,940.84814453125,946.84814453125,938.84814453125,948.84814453125,88816,-10.210021533147726,10112
3098,9,3,1,11,10,2596.718536376953,4001.302879333496,0.6489682522632461,-759.2185406760967,-557.9138182993995,-755.0,-555.0,0.12140829004306175,0.2346757645808493,0.0,0.0,0.5,0.5,0.0,0.0,961.8896124493035,1.4412509944564864,961.9009399530046,102.21103509135551,1217659.241633616,-1217056.3376179242,True,961.8063352247564,1.9558680847243692,961.7399724230015,1.9010953173397878,769.2459221914206,36.4551437730947,True,959.34814453125,964.34814453125,957.34814453125,966.34814453125,88640,-8.15142822265625,10843
3099,9,3,2,10,16,1881.4780883789062,4232.4468030929565,0.44453673629257984,-1039.6247114380567,-467.9062647348579,-1035.8517138665231,-465.0,0.21667269605987027,0.23176216272021313,2.7913656433371483,0.0,0.5,0.5,10.0,0.0,991.0168452104821,1.1943193953348077,990.9664777470932,0.5064748626201656,457.0149421477697,259.1751743533155,True,990.6561899472649,2.0817695816930084,990.2582529177696,0.8782515132890739,246.47698697853033,196.70319768643589,True,988.84814453125,992.84814453125,986.84814453125,994.84814453125,88306,-25.57196755299462,9862;9900
3100,9,2,1,6,8,1216.9049224853516,4698.263153076172,0.2590116566136972,-846.5905734588099,-533.75,-845.0,-535.0,0.23301598348441235,0.0,0.0,0.0,0.5,0.0,0.0,0.0,994.3038071573152,0.9351844097387195,994.319245445501,0.230166911017474,2337.0503641601135,190.60858739316967,True,994.921566711923,2.011289858726919,995.6454455433728,6.82481814998329,2580.9323939303285,-1816.0981725248528,True,992.84814453125,995.84814453125,990.84814453125,997.84814453125,88453,-28.214399565134183,10519
3101,9,4,1,6,8,1210.6181640625,3915.50830078125,0.3091854418546243,-936.7399582389872,-308.81864025961886,-935.0,-305.0,0.26368936239682156,0.1720716262748979,0.0,0.0,1.0,0.5,0.0,0.0,1057.4802301069421,1.0114142892374212,1057.6002340588932,66.73483958718217,565103.0716748495,-564717.0908151913,True,1057.746910616719,1.8784514325129678,1057.781077945148,1.5497453170887585,585.5170619900082,208.36100043987238,True,1055.84814453125,1058.84814453125,1053.84814453125,1060.84814453125,88226,-0.08868408203125,10272
3102,9,3,1,7,8,1408.0719299316406,2746.5078735351562,0.5126771867284862,-1008.072345532755,-452.69158272720495,-1005.0,-455.0,0.23930341387117657,0.16061151464550003,0.0,0.0,0.5,0.5,0.0,0.0,1165.1154161158665,0.9062781026307087,1164.9463673931994,0.714970269915121,476.9738274862538,139.94913876641107,True,1164.9615584767598,1.720560235889117,1164.8030362428794,1.294610708095982,543.3034368053958,123.64968376895946,True,1163.84814453125,1166.84814453125,1161.84814453125,1168.84814453125,88773,-41.17413330078125,10000
3103,9,2,1,6,6,2081.293487548828,2220.820026397705,0.9371734146889891,-816.75,-328.02907576009176,-815.0,-325.0,0.0,0.24830344374391272,0.0,0.0,0.0,0.5,0.0,0.0,1178.336329647561,0.7502752319565725,,,,,False,1178.4502653355664,0.9834443977496458,1178.3841179885,0.9479743401211491,921.4328356891382,20.55802757526278,True,1177.34814453125,1179.34814453125,1175.34814453125,1181.34814453125,88113,9.9102783203125,10674
3104,9,4,1,13,9,5468.874450683594,5704.010374069214,0.9587770870027581,-897.6183174176984,-335.3520923990915,-895.0,-335.0,0.22022940010171083,0.20155232966525444,0.0,0.0,0.5,0.5,0.0,0.0,1186.0687241711844,1.057386467151659,1186.0334562232408,86.57346029996582,4880070.704248204,-4878314.714693874,True,1185.9158971030427,1.2479126534580303,1185.9186355584468,1.3670415926235346,1788.3418001278326,-46.58493242721448,True,1183.84814453125,1187.84814453125,1181.84814453125,1189.84814453125,88104,-2.188862232486502,10391
3105,9,3,1,8,7,3441.6966857910156,3736.109233856201,0.9211980888039214,-838.6074845241538,-380.2737630032234,-835.0,-385.0,0.22571459205690736,0.10638054939467323,0.0,0.0,0.5,0.5,0.0,0.0,1221.0276777311165,0.9232211487983802,1221.2007102385035,0.663151228361524,1075.7073203049251,414.75327762134407,True,1221.3603431098147,1.0894454108486942,1221.2904385847473,0.9513327025230193,1414.1050891564764,52.05808486049638,True,1219.34814453125,1222.34814453125,1218.34814453125,1224.34814453125,87900,652.73583984375,10578
3106,9,3,1,12,9,3405.5108642578125,4136.394542694092,0.8233041672179936,-863.2791123302272,-468.56242423501084,-865.0,-465.0,0.11708389019134226,0.24208100892740247,0.0,0.0,0.5,0.5,0.0,0.0,1250.8568825180444,1.3295920583241432,1251.1722550616644,1.0118947624349692,846.1666465694246,214.36050022516193,True,1250.8846941527197,1.628184158448919,1250.9995014541933,1.5853717346817873,982.8484151377787,27.39167958385613,True,1247.84814453125,1252.84814453125,1246.84814453125,1254.84814453125,87774,653.728515625,10457
3107,9,2,1,7,7,2413.981399536133,3533.3652420043945,0.683196113110214,-891.1219648437067,-497.75,-895.0,-495.0,0.21823055904159802,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1268.8242898855467,0.9223869720984564,1269.4522200805243,90.56257617417235,1708003.5003018244,-1707142.9604098864,True,1269.184959974452,1.396151612325134,1269.2377262736804,0.9693129009058443,1010.3278782837202,154.22772276200845,True,1266.84814453125,1269.84814453125,1265.84814453125,1271.84814453125,87644,653.4635314941406,10381
3108,9,4,1,15,10,3695.0237579345703,6563.190521240234,0.5629920000000744,-933.3879527264446,-444.0542454939279,-935.0,-445.0,0.22348469408171287,0.2440439025841843,0.0,0.0,0.5,0.5,0.0,0.0,1285.6243319168452,1.422065939365377,1285.5653745639338,97.06306029376327,1574839.160415751,-1573972.9033011557,True,1285.7160275386495,2.250857190051211,1285.7372966909363,2.0377127348017283,932.2911452470678,186.47195117665973,True,1283.34814453125,1288.34814453125,1281.34814453125,1290.34814453125,88262,-11.435885449568673,10259
3109,9,4,1,17,8,3806.691421508789,5218.777679443359,0.7294220323857166,-1027.4871176269698,-543.541800106214,-1025.0,-545.0,0.249667868307301,0.24648073174284665,0.0,0.0,0.5,0.5,0.0,0.0,1302.994338476143,1.2316523622613507,1302.6560574991056,106.32850254499216,2200454.936554958,-2199452.3815287254,True,1303.026242830539,1.7444421347416554,1303.0222731053775,2.6643373425061556,1477.5872688773607,-418.55780333441874,True,1301.34814453125,1305.34814453125,1299.34814453125,1306.34814453125,88728,1.795833014343958,9931
3110,9,4,1,10,9,2257.3211822509766,4118.44010925293,0.5481010096952573,-951.4959499205335,-425.6583793246234,-955.0,-425.0,0.2499671915598415,0.19343213159100361,0.0,0.0,0.5,0.5,0.0,0.0,1317.7380596303003,1.03579101937089,1317.649152610576,1.263126932559855,888.6176494453446,-86.04361210482254,True,1317.9447945138545,1.842752129765793,1317.9599200650503,2.5528018398604853,1012.2950638512146,-207.19615349828587,True,1315.84814453125,1319.84814453125,1313.84814453125,1321.84814453125,88204,-0.0888671875,10189
3111,9,4,1,17,12,6852.323913574219,8546.29861831665,0.8017884957691671,-827.3096413619228,-340.62490277992106,-825.0,-345.0,0.16206044831916191,0.2165624518885646,0.0,0.0,0.5,0.5,0.0,0.0,1355.4550403584178,1.5941173021105173,1355.2932494632053,1.5762915338431585,1593.578178686656,81.09459956229531,True,1355.5764278376846,1.88404704032592,1355.4810232643442,1.8204746689711786,1821.6617755200464,20.203204337372846,True,1352.34814453125,1359.34814453125,1350.34814453125,1361.34814453125,88106,-1.813159252225411,10631
3112,9,3,1,11,10,3539.8099517822266,7287.002914428711,0.48577034939469926,-877.2793658229648,-558.3708183301173,-875.0,-555.0,0.11756087752308006,0.21403760456128196,0.0,0.0,0.5,0.5,0.0,0.0,1404.621828073743,1.6010524337803054,1405.3716579805252,2.6216767121672437,562.3260882109809,149.81882798233647,True,1404.8420465524373,2.1053516998245554,1404.8276948309608,2.2834316156888512,1282.1861263027874,17.392900968641836,True,1401.84814453125,1406.84814453125,1399.84814453125,1408.84814453125,88513,-20.636063204989014,10417
